lp,sygna³1,sygna³2,sygna³3,sygna³4,liczby
70,-1.5628218176409607,-0.84985294375349529,-0.85448480956396711,-0.8492938287444799,3
71,-1.5579543381477601,-0.92254537472494469,-0.90701918101305645,-0.89963661895421809,3
72,-1.5488794714629721,-0.85906244682841393,-0.86743795226446685,-0.86032466298589017,3
73,-1.553692722410148,-0.82145214523535015,-0.80350249650110761,-0.79327761065061919,3
74,-1.5603460040224446,-0.83237265243484759,-0.83917739998604135,-0.82691052888523597,3
75,-1.5651442953707169,-0.88044158361126579,-0.9132461140566055,-0.90526516804163037,3
76,-1.5579169391505014,-0.87861090269545961,-0.88358683928071013,-0.88843748922514443,3
77,-1.5504427495483797,-0.79038479821267016,-0.80975560884273767,-0.8036595722895935,3
78,-1.5654696666468664,-0.83924658813096964,-0.84928260904530239,-0.83782729618500762,3
79,-1.5527072588323851,-0.91436995392422504,-0.89502532259223855,-0.88781479592078949,3
80,-1.5570717218124581,-0.87674843263198365,-0.87259153408669554,-0.87450636274633342,3
81,-1.5526305908880051,-0.83310941268084115,-0.81342071057407583,-0.80557814084895729,3
82,-1.5485447504375081,-0.85183135070847271,-0.85071873054003078,-0.84627572966571474,3
83,-1.5595437955312486,-0.86766234624801819,-0.89881758091425579,-0.89437831993966554,3
84,-1.5439353240253915,-0.85329178155141927,-0.85928497086210232,-0.8550401846732566,3
85,-1.5592090745057845,-0.82279476923693218,-0.82179060616054,-0.81250069524151547,3
86,-1.5424861128816225,-0.84332307883215196,-0.84067709977610927,-0.83557213665031682,3
87,-1.5563761004634491,-0.88161965202491022,-0.90699300171497543,-0.8993224673772463,3
88,-1.5405843738710252,-0.86942944886848483,-0.8738219610965019,-0.85732526340575421,3
89,-1.5488121532679069,-0.80612229625906928,-0.81307663979929723,-0.81177141479497372,3
90,-1.5505699061390588,-0.85247461346131981,-0.85994132326398998,-0.85197907674764406,3
91,-1.5500407103278502,-0.89799667292443053,-0.89331244851779679,-0.87944490033432532,3
92,-1.5402851818929568,-0.86337455121232509,-0.86683582840860418,-0.85579190451815346,3
93,-1.5378935160182723,-0.77244823912746818,-0.80587733282702578,-0.79418266638427626,3
94,-1.5477144926983684,-0.85494668718011024,-0.85705038077590379,-0.84838503311109703,3
95,-1.5518396020959866,-0.91592949210990671,-0.88973336448015328,-0.88305390356977576,3
96,-1.5559572316941535,-0.87028214600597986,-0.86768852554609921,-0.85710834922165458,3
97,-1.5601870582840958,-0.83657255982698309,-0.8242103212831684,-0.81549635492192563,3
98,-1.558423695563355,-0.83424073234791229,-0.83256525727072916,-0.83086734279519081,3
99,-1.567335876610068,-0.89896343700356418,-0.90328676108665285,-0.89841741164358924,3
100,-1.560852760435298,-0.87946920968254338,-0.88648900146797383,-0.87197071073220356,3
101,-1.5637100438258513,-0.81330103378284846,-0.8214540151852131,-0.81420982941623132,3
102,-1.5543509447618984,-0.8381190083636243,-0.84778664915496027,-0.83832844274827223,3
103,-1.5589248421266195,-0.90075110907252298,-0.89421750425145374,-0.89811447976579495,3
104,-1.5558525145018294,-0.866865747606411,-0.87002596287475875,-0.85953180424400877,3
105,-1.5621280662418147,-0.81341697067435004,-0.83533652296758798,-0.83870991252030946,3
106,-1.5639568772077579,-0.85513181221654,-0.86001986115823292,-0.8531795845596436,3
107,-1.5748586849086261,-0.91452515976284809,-0.90817107012861986,-0.90647689555280742,3
108,-1.5485765395851778,-0.84674508708130958,-0.84773616050866119,-0.83473626906158815,3
109,-1.5653649494545423,-0.83177239852884788,-0.81766175686319575,-0.81615083737395022,3
110,-1.5612230105081577,-0.85505327432229705,-0.85909610592594665,-0.84966407881733963,3
111,-1.5601664888356035,-0.89607997431492969,-0.89551898935605145,-0.88338675464537686,3
112,-1.539449314304228,-0.85252323215775594,-0.86167102688719799,-0.8521230628870895,3
113,-1.5667281429046167,-0.81940455013544433,-0.82139043688987357,-0.80868599752114312,3
114,-1.5700865728584348,-0.84941724543543318,-0.85304868806923861,-0.84943594493406238,3
115,-1.5592950921994793,-0.8839402598048034,-0.90195909668397423,-0.89198852401484396,3
116,-1.5504408795985167,-0.86230680984059338,-0.86030596348726085,-0.85396683345193614,3
117,-1.5599252653032858,-0.8180469665349589,-0.82919560761773359,-0.82149515408219742,3
118,-1.5568342381798663,-0.83921105908357407,-0.84810454063165797,-0.83740094761626005,3
119,-1.5644860730189663,-0.89674193656640611,-0.90634225916267663,-0.90035467970158234,3
120,-1.5558525145018294,-0.87412489297429619,-0.87524312299232687,-0.87142842527195452,3
121,-1.5555290131755428,-0.82087433072770555,-0.81609847877778829,-0.80874209601703095,3
122,-1.5545098905002475,-0.83954391015917518,-0.83712419503654678,-0.82980895117277376,3
123,-1.5655912133879566,-0.92350091910490073,-0.90024996250925837,-0.8936565192925755,3
124,-1.5494928150180125,-0.85165183552163171,-0.8540827703434376,-0.85041018881264774,3
125,-1.5570137533667074,-0.84116702664019638,-0.81894828236889006,-0.81538041803042405,3
126,-1.564441194222256,-0.84548661082355925,-0.84878894228148949,-0.84651882314789528,3
127,-1.5606882048473603,-0.91055338625398974,-0.89908311379479156,-0.88971840488124987,3
128,-1.5569202558735611,-0.85346194698894562,-0.86267705991345311,-0.85921017286758528,3
129,-1.5627470196464437,-0.84315665329435141,-0.82572124077241393,-0.81911283795682766,3
130,-1.5589977701712736,-0.84356804226419546,-0.84615605287448736,-0.84129792313060126,3
131,-1.5606919447470862,-0.91571070797594423,-0.89749365641130296,-0.88905644262977346,3
132,-1.5509364163121926,-0.85200338609586213,-0.85919895316840766,-0.85513742206612886,3
133,-1.5517741538507841,-0.81888096417382461,-0.82251240680763016,-0.8141724304189728,3
134,-1.5500594098264795,-0.82051904025374922,-0.83307388363344548,-0.8258184781652862,3
135,-1.5546894056870884,-0.89584810053192665,-0.89020833174533687,-0.87890261487407628,3
136,-1.5524959544978743,-0.85889602129061338,-0.86615142675877266,-0.86238534773483644,3
137,-1.5575522989272306,-0.8243636571719285,-0.82409438439166693,-0.81614709747422443,3
138,-1.5588350845331991,-0.84096133215527435,-0.85492237783189218,-0.84857576799711565,3
139,-1.5527558775288213,-0.91828001908760681,-0.90145047032125791,-0.89710470683981403,3
140,-1.5466467513266366,-0.86842902569181857,-0.87484295372166043,-0.86811861401457258,3
141,-1.5529709217630578,-0.78270117422590046,-0.81251939474014478,-0.80918340418468182,3
142,-1.5657538990260313,-0.84010489511805342,-0.85180330146052885,-0.8468703737221257,3
143,-1.557389613289156,-0.90662275164211581,-0.89314415303013328,-0.88546239899322654,3
144,-1.5698359995768023,-0.8770719339582701,-0.88346342258975685,-0.8717089177513937,3
145,-1.5499490827845668,-0.77778694598612663,-0.81301306150395769,-0.80095936468752604,3
146,-1.5587902057364886,-0.84802600273741502,-0.84948456363049851,-0.84645524485255574,3
147,-1.5617260270212852,-0.91838847617965658,-0.90441247090413535,-0.90036963930048575,3
148,-1.5516189480121612,-0.86430391629420011,-0.87200810972946208,-0.859913274016046,3
149,-1.5580478356409064,-0.78941803413353662,-0.81649490814872894,-0.81767297656237337,3
150,-1.5491487442432337,-0.84059856188186632,-0.84074067807144881,-0.83352267160054816,3
151,-1.5516769164579121,-0.90717251690181655,-0.88969596548289476,-0.88333065614948902,3
152,-1.5464990252874653,-0.86008530940343542,-0.86256112302195154,-0.85161443652437308,3
153,-1.5629396244823253,-0.82598303375322379,-0.83088230239409433,-0.82823445338818868,3
154,-1.5602038878328621,-0.84829527551767658,-0.85088702602769428,-0.84210948137111186,3
155,-1.5506615336823422,-0.91158185867859998,-0.9006089928829405,-0.89726552252802583,3
156,-1.5589267120764825,-0.86786056093348851,-0.87060938723199222,-0.86618882575603118,3
157,-1.5644019252751347,-0.80388770617287075,-0.83338429531069147,-0.82319680845746168,3
158,-1.5617596861188179,-0.84939854593680386,-0.85049807645620534,-0.85133581399479685,3
159,-1.5739928981220905,-0.93665788634045966,-0.91710943047341409,-0.90809253223437691,3
160,-1.5576514062699658,-0.87780869420426366,-0.881933803601882,-0.87464847893591591,3
161,-1.5626778315015153,-0.78852793799878296,-0.81196214968099234,-0.81612091817614341,3
162,-1.5585957309507443,-0.84440203990306117,-0.84554270931944708,-0.83488399510075939,3
163,-1.5465925227806117,-0.90028736150651689,-0.87647168005227039,-0.87631834416351029,3
164,-1.5484362933454583,-0.84477042002605796,-0.85308421711663429,-0.84064905052816541,3
165,-1.5426637581186007,-0.79512512111519174,-0.81071302317255667,-0.80189059971926402,3
166,-1.5669095280413206,-0.86712193073763211,-0.87106004514895774,-0.86672176146696556,3
167,-1.5620457884478458,-0.91562843018197537,-0.89897839660246759,-0.88987548066973576,3
168,-1.5519424493384477,-0.85915033447197153,-0.85959912243907421,-0.84990530234965722,3
169,-1.5664270809766854,-0.80880193441264459,-0.82741541534822638,-0.82041058316169946,3
170,-1.5521574935726843,-0.84627198976598883,-0.85149662968300865,-0.84626450996653713,3
171,-1.5633510134521693,-0.92177308543155556,-0.91038509076632623,-0.90166364460563164,3
172,-1.5536141845159051,-0.8751271861008254,-0.87658948689363481,-0.86713502038667267,3
173,-1.5686485814138433,-0.79285500198159764,-0.82094912872222259,-0.813364612078188,3
174,-1.566096099850947,-0.84673947723172072,-0.84940228583652977,-0.84923025044914036,3
175,-1.5648937220890846,-0.91802570590624866,-0.90397116273648437,-0.90155144761385597,3
176,-1.5554934841281474,-0.87830236096807657,-0.87599858273694964,-0.8701045007690017,3
177,-1.5521406640239179,-0.80367827178822282,-0.82412804348919966,-0.81030163420271262,3
178,-1.5518620414943418,-0.83062050941328436,-0.83531408356923276,-0.83257273707018087,3
179,-1.5568922066256172,-0.88971840488124987,-0.90398238243566198,-0.89558630755111679,3
180,-1.5517255351543482,-0.87957392687486735,-0.87985441935430653,-0.8786763509406621,3
181,-1.5652228332649598,-0.83224736579403147,-0.82208231833915679,-0.81424722841348995,3
182,-1.5481969397630035,-0.83336185591233636,-0.83478675770788724,-0.81930357284284627,3
183,-1.5623973390220762,-0.90904246676474421,-0.90780829985521194,-0.90509313265424096,3
184,-1.5545528993470947,-0.8697679097936748,-0.87123395048621,-0.86042190037876232,3
185,-1.5475387174112532,-0.80776224228885685,-0.83137970905763303,-0.82450203346178519,3
186,-1.5599589244008185,-0.8361892201050829,-0.83888942770715047,-0.82909463032513542,3
187,-1.5661858574443677,-0.90478646087672088,-0.90252382154257837,-0.89532077467058113,3
188,-1.5472713145808543,-0.86618882575603118,-0.86477514365965791,-0.85652866476414702,3
189,-1.5607349535939334,-0.8322997243901934,-0.83798063207376761,-0.83177987832829958,3
190,-1.5512673974379307,-0.84275274412395895,-0.84084165536404698,-0.83382186357861654,3
191,-1.5575541688770935,-0.89093013239242691,-0.88503231052475317,-0.87468400798331158,3
192,-1.5549194095202286,-0.86310340848220057,-0.86720607848146392,-0.86295755239289229,3
193,-1.5691123289798494,-0.81100473535117334,-0.83162280253981358,-0.82263956339830924,3
194,-1.5630219022762941,-0.85435017317383632,-0.85470172374806663,-0.8507710891361927,3
195,-1.5632238568614902,-0.91594258175894716,-0.8986754647246733,-0.90031728070432371,3
196,-1.5539133764939734,-0.87695225716704273,-0.87773015631002071,-0.87715421175223895,3
197,-1.5573129453447758,-0.8086710379222396,-0.82346608123772325,-0.82149889398192333,3
198,-1.5796064876105993,-0.86044620972698038,-0.86107077298119827,-0.85806389360161062,3
199,-1.5629321446828734,-0.89464385282020131,-0.89502532259223855,-0.88360366882947639,4
200,-1.5558581243514182,-0.86859358127975617,-0.87053832913720097,-0.86529872962127763,4
0,-1.5591772853581147,-0.81619945607038635,-0.81502886745619363,-0.81332721308092948,4
1,-1.566301794335869,-0.85387520590865262,-0.85215111213503336,-0.85592093105869549,4
2,-1.5662176465920374,-0.89152477644883799,-0.9064469763550006,-0.89529459537250011,4
3,-1.567335876610068,-0.88307821291799371,-0.88458165260778754,-0.87458116074085057,4
4,-1.5597195708183638,-0.80129969556257885,-0.82238151031722517,-0.8123884982497398,4
5,-1.563743702923384,-0.8334254342076759,-0.83536270226566889,-0.83531408356923276,4
6,-1.5525258736956811,-0.90713511790455792,-0.89297211764274398,-0.88658062901125723,4
7,-1.5470600102463437,-0.86891895255590557,-0.86505189623937118,-0.85275884584048489,4
8,-1.5468823650093655,-0.80888047230688753,-0.81609847877778829,-0.80756776750311232,4
9,-1.5700734832093941,-0.86117175027379633,-0.86347178860519735,-0.85186313985614248,4
10,-1.5722127058525834,-0.90051923528951994,-0.91092363632684936,-0.90377294805101405,4
11,-1.5683886583828963,-0.88226291477775731,-0.8810960660632905,-0.87396407728608438,4
12,-1.5589585012241522,-0.82057513874963706,-0.82407568489303762,-0.81219776336372118,4
13,-1.5599458347517781,-0.8504307582611399,-0.85143305138766912,-0.85115629880795585,4
14,-1.5629639338305432,-0.91126022730217637,-0.89698876994831256,-0.87203989887713185,4
15,-1.5574718910831247,-0.85024937312443594,-0.85098613337042939,-0.84149800776593453,4
16,-1.5491150851457012,-0.8318172773255581,-0.81587034489451116,-0.81496154926112829,4
17,-1.5701782004017182,-0.8489647175686047,-0.85105158161563188,-0.84533701483452506,4
18,-1.5590202095696288,-0.88154672398025602,-0.90602062778625314,-0.90276317512503312,4
19,-1.5458725920833845,-0.85710834922165458,-0.86322308527342795,-0.84944903458310295,4
20,-1.5644449341219819,-0.80036846053084088,-0.82620368783704934,-0.81749720127525816,4
21,-1.5606732452484569,-0.8407144987733679,-0.84336608767899923,-0.84197110508125528,4
22,-1.5655650340898757,-0.90954361332800882,-0.90268089733106427,-0.90015272511638611,4
23,-1.5513291057834073,-0.87820512357520431,-0.87595370394023941,-0.86934156122492723,4
24,-1.551418863376828,-0.79821427828874825,-0.83039985532945892,-0.8153018801361811,4
25,-1.5596840417709681,-0.84213566066919288,-0.84555018911889879,-0.83798063207376761,4
26,-1.5611538223632293,-0.89797610347593837,-0.90770358266288798,-0.90011906601885339,4
27,-1.5577299441642087,-0.87078890241883322,-0.87212404662096354,-0.87005588207256557,4
28,-1.5630406017749232,-0.8258184781652862,-0.8250143997242273,-0.82253110630625936,4
29,-1.5489168704602307,-0.8418364686911245,-0.84045644569228384,-0.83268867396168234,4
30,-1.5575036802307944,-0.90947255523321757,-0.91086753783096153,-0.9030623671031015,4
31,-1.5555047038273249,-0.87822008317410771,-0.87929343439542818,-0.86776706344034216,4
32,-1.552245381216242,-0.80991268463122357,-0.81359274596146525,-0.80756028770366062,4
33,-1.5540180936862973,-0.83408739645915231,-0.83306266393426787,-0.82109498481153098,4
34,-1.5562545537223589,-0.9282992104531731,-0.89748617661185126,-0.89207828160826452,4
35,-1.5398906224718789,-0.86292015339563366,-0.85689143503755494,-0.85106841116439824,4
36,-1.5559946306914119,-0.83860893522771129,-0.82505179872148582,-0.80825590905266975,4
37,-1.543508975456644,-0.82730882820603957,-0.82981643097222546,-0.82705264507481846,4
38,-1.5496012721100623,-0.91701780293013058,-0.8975310554085616,-0.89682421436037496,4
39,-1.5548446115257113,-0.86707705194092188,-0.86715371988530188,-0.86539596701414989,4
40,-1.5496068819596511,-0.81561416176329005,-0.80932926027399021,-0.81275126852314783,4
41,-1.5569370854223274,-0.83607141326371848,-0.84244607234643887,-0.8335937296953394,4
42,-1.5506521839330276,-0.91043931931235111,-0.90322692269103921,-0.89646892388641863,4
43,-1.5561647961289382,-0.87036068390022281,-0.8751197063013737,-0.86472652496322178,4
44,-1.5669357073394017,-0.82694979783235745,-0.83447634603064125,-0.82502935932313071,4
45,-1.5687233794083604,-0.84491627611536624,-0.85551702188830314,-0.84874780338450506,4
46,-1.5516376475107905,-0.89945149391778823,-0.88689852048795492,-0.883124961664567,4
47,-1.5531523068997619,-0.85573767597212858,-0.85736266240301273,-0.8552084801609201,4
48,-1.5508092597215135,-0.83739159786694539,-0.81642011015421179,-0.8088206339112739,4
49,-1.548806543418318,-0.83553099775333239,-0.84489570666687408,-0.83237078248498464,4
50,-1.5476079055561813,-0.89337602681313633,-0.89639038599217569,-0.89268040546412719,4
51,-1.5544556619542225,-0.85658850315976065,-0.86715745978502778,-0.85808820294982868,4
52,-1.5486382479306546,-0.82267696239556776,-0.80730971442202837,-0.80343891820576807,4
53,-1.5585041034074607,-0.84700501011225648,-0.85312722596348156,-0.84676191663007583,4
54,-1.5643383469797951,-0.89728796192638094,-0.91505248562419361,-0.90523898874354936,4
55,-1.5469646428033343,-0.85561986913076415,-0.86146159250255017,-0.86088190804504261,4
56,-1.5515684593658621,-0.8036595722895935,-0.83142084795461746,-0.82490220273245163,4
57,-1.5546239574418859,-0.83884454891044025,-0.84439830000333538,-0.83180231772665469,4
58,-1.5497938769459438,-0.87608647038050724,-0.90104282125113966,-0.89486824680375254,4
59,-1.5447805413634348,-0.86336146156328464,-0.86189168097102353,-0.85847715252131762,4
60,-1.5543958235586088,-0.82748647344301762,-0.82507797801956684,-0.81892210307080904,4
61,-1.5579412484987196,-0.86257047277126619,-0.86577182693659838,-0.85934667920757901,4
62,-1.5443111839478398,-0.89180900882800296,-0.89274398375946673,-0.89017467264780414,4
63,-1.5352512768619555,-0.87054580893665268,-0.87526182249095619,-0.86673859101573192,4
64,-1.5530531995570267,-0.83394902016929562,-0.81517472354550202,-0.80319956462331332,4
65,-1.554107851279718,-0.83844811953949949,-0.84305941590147915,-0.84583068159833785,4
66,-1.5279566024466746,-0.90076232877170059,-0.88720893216520091,-0.87103386585087672,4
67,-1.5437090600919772,-0.8578114503701153,-0.86068743325929808,-0.8518014315106659,4
68,-1.5394736236524462,-0.79624335113322253,-0.80698434314587886,-0.80586237322812238,4
69,-1.5393408572121783,-0.83247175977758281,-0.84125678423361683,-0.83919235958494476,4
70,-1.547232045633733,-0.90989142400251333,-0.91182869206050632,-0.8998049144418816,4
71,-1.5322967560785299,-0.85811438224790959,-0.86221331234744703,-0.85588540201129992,4
72,-1.5420541544632862,-0.79899965723117783,-0.82735557695261275,-0.8143369860069104,4
73,-1.541932607722196,-0.84777542945578266,-0.84964911921843622,-0.84592417909148432,4
74,-1.5408835658490936,-0.89299081714137318,-0.89920279058601893,-0.89793122467922803,4
75,-1.5270889457102763,-0.84958741087295953,-0.85461757600423494,-0.84602328643421942,4
76,-1.525415340582956,-0.83062050941328436,-0.80554822165115048,-0.79965413968320254,4
77,-1.5396980176359973,-0.83977952384190402,-0.84438334040443186,-0.83908016259316909,4
78,-1.5318984567577263,-0.90133827332948224,-0.89755349480691671,-0.88192071395284155,4
79,-1.5411360090805888,-0.86096418583901135,-0.86734445477132049,-0.86756510885514593,4
80,-1.5482343387602622,-0.80784078018309979,-0.82093416912331918,-0.80849152273539859,4
81,-1.5276592804184692,-0.83482789660487167,-0.83542254066128263,-0.82696662738112381,4
82,-1.5329213193327476,-0.89210446090634554,-0.90481638007452769,-0.90375798845211064,4
83,-1.524328899712595,-0.85561612923103825,-0.85355918438181788,-0.84984546395404359,4
84,-1.5309859212246175,-0.84176167069660734,-0.81802078723687788,-0.80964715175068791,4
85,-1.5211668144943844,-0.82037505411430378,-0.82327534635170463,-0.81521586244248645,4
86,-1.5226590344850006,-0.88950710054673898,-0.88922473811743696,-0.88273975199280386,4
87,-1.5310251901717391,-0.86229372019155293,-0.86269575941208243,-0.85205200479229815,4
88,-1.5234537631767449,-0.81292517386040009,-0.81573196860465447,-0.81082148026460643,4
89,-1.5299798881983624,-0.8320547609581499,-0.83945041266602871,-0.83226980519238658,4
90,-1.5314833278881563,-0.90079411791937036,-0.89136022086090028,-0.88031629697044966,4
91,-1.5235940094164646,-0.85513555211626591,-0.85953180424400877,-0.85300193932266544,4
92,-1.5257631512574605,-0.80014219659742669,-0.79541683329380852,-0.79176669116137366,4
93,-1.5299107000534342,-0.8331991702742616,-0.83840698064251518,-0.83561701544702705,4
94,-1.520891931864534,-0.89408847771091171,-0.89181274872772887,-0.88564191418006755,4
95,-1.5312738935035084,-0.85915220442183449,-0.86445351228323442,-0.86089686764394602,4
96,-1.5272142323510924,-0.79438649091933533,-0.82057513874963706,-0.80693572444944284,4
97,-1.5230797732041594,-0.82880478809638169,-0.836342555993843,-0.83339177511014317,4
98,-1.5278144862570922,-0.87581532765038272,-0.89040654643080719,-0.88638615422551281,4
99,-1.5216829206565525,-0.85638093872497567,-0.8571420083191873,-0.84894788801983834,4
100,-1.5246411813397041,-0.82942187155114777,-0.80505081498761177,-0.79467259324836326,4
101,-1.5276069218223072,-0.84232452560534854,-0.84740891928264883,-0.8410510897486948,4
102,-1.5324014732708537,-0.89285057090165365,-0.90582615300050862,-0.89818553786058619,4
103,-1.5359693376093198,-0.87222689386342456,-0.87402765558142392,-0.86887781365892114,4
104,-1.5275900922735408,-0.81654913669475382,-0.81987951740062803,-0.81482691287099751,4
105,-1.5274199268360145,-0.82729012870741025,-0.82713118296906141,-0.821611090973699,4
106,-1.5049786585310199,-0.84486391751920431,-0.86647118818533331,-0.85920456301799641,4
107,-1.5023663385725099,-0.83856779633072687,-0.83914187093864567,-0.83113474562558953,4
108,-1.5109643680422511,-0.80626815234837768,-0.79973641747717139,-0.79388347440620777,4
109,-1.515100697139047,-0.82649726996552897,-0.82281533868542445,-0.82194020214957431,4
110,-1.5144219053388044,-0.88284633913499078,-0.88736974785341272,-0.88511084841899612,4
111,-1.5169687770521119,-0.85194541765011134,-0.84866365564067325,-0.84396260168527315,4
112,-1.5121424364558955,-0.82813534604545358,-0.81029041450353501,-0.80165498603653507,4
113,-1.5258566487506069,-0.83376763503259166,-0.83549733865579967,-0.83143954745324666,4
114,-1.5162320168061183,-0.90853197045216494,-0.89637916629299819,-0.89354058240107392,4
115,-1.5097002819349121,-0.836032144316597,-0.84595970813887988,-0.83782168633541876,4
116,-1.5162750256529658,-0.78794264369168665,-0.8114123844212916,-0.79417518658482456,4
117,-1.5079556187128005,-0.82461984030314961,-0.8256539225773486,-0.82833543068078686,4
118,-1.5226422049362343,-0.90437694185673967,-0.89357798139833255,-0.88448628516477823,4
119,-1.508488554423735,-0.84983237430500302,-0.85410146984206692,-0.85478961139162424,4
120,-1.5150146794453525,-0.79931567875801257,-0.82023480787458425,-0.81248199574288615,4
121,-1.5160992503658506,-0.84298274795709904,-0.84225533746042025,-0.83765152089789241,4
122,-1.5190724706479055,-0.86054905696944139,-0.88493133323215512,-0.87291129551325608,4
123,-1.509990124163666,-0.86116988032393338,-0.86082954944888057,-0.85050368630579409,4
124,-1.5152671226768477,-0.82615506914061321,-0.81320379638997631,-0.80614660560728735,4
125,-1.514588330876605,-0.83312624222960741,-0.83654077067931332,-0.83461472232049783,4
126,-1.5185788038840926,-0.89589671922836278,-0.87899985226694854,-0.87060003748267756,4
127,-1.5026786201996187,-0.82932089425854971,-0.83209963975486012,-0.82662442655620805,4
128,-1.5164825900877508,-0.80904128799509933,-0.81616205707312783,-0.80933300017371601,4
129,-1.5132494467747488,-0.8302016406439886,-0.83345535340548271,-0.82292379577747421,4
130,-1.5188331170654508,-0.87717478120073122,-0.89422124415117965,-0.89038784693217798,4
131,-1.512155526104936,-0.84693956186705399,-0.84886561022586948,-0.83953830030958632,4
132,-1.5046177582074747,-0.82054895945155604,-0.8059109919245584,-0.79315045405994011,4
133,-1.5082641604401836,-0.84159337520894384,-0.84069579927473859,-0.83487651530130769,4
134,-1.5155420053066981,-0.91062818424850678,-0.90201893507958797,-0.89001385695959245,4
135,-1.5110335561871795,-0.85147980013424229,-0.85678297794550518,-0.85340958839278369,4
136,-1.506061359501655,-0.78829232431605412,-0.81239223814946571,-0.80570903733936228,4
137,-1.5169743869017007,-0.84011237491750512,-0.84394203223678099,-0.83024277954097303,4
138,-1.5003000439739749,-0.85558807998309439,-0.87558906371696854,-0.87273926012586678,4
139,-1.499826946658654,-0.84085100511336153,-0.84009180546901296,-0.84331185913297435,4
140,-1.5058070463202966,-0.79300085807090592,-0.80270215795977462,-0.78443274779897143,4
141,-1.5189415741575005,-0.84711346720430625,-0.84456659549099877,-0.83578905083441646,4
142,-1.5114412052572976,-0.91496272803077316,-0.89424368354953476,-0.89421002445200204,4
143,-1.5123500008906805,-0.86046303927574674,-0.86003669070699929,-0.85334227019771824,4
144,-1.5181954641621924,-0.80907494709263206,-0.81383583944364579,-0.8169287365169281,4
145,-1.5049693087817051,-0.81322249588860551,-0.82175694706300739,-0.81143669376950966,4
146,-1.5099807744143512,-0.87679705132841979,-0.88745576554710737,-0.88032190682003841,4
147,-1.5111102241315595,-0.86075101155463762,-0.85948318554757264,-0.84994457129677869,4
148,-1.5063250224323277,-0.81913901725490867,-0.80077984950068493,-0.79833208513011267,4
149,-1.5225898463400724,-0.82885901664240658,-0.82976033247633774,-0.82297054452404739,4
150,-1.5130549719890043,-0.89611737331218821,-0.8854100403970645,-0.87445026425044559,4
151,-1.5159122553795576,-0.86220957244772123,-0.8642702571966675,-0.85972440907989034,4
152,-1.5111719324770361,-0.77958209785453714,-0.80307240803263424,-0.7974158096972781,4
153,-1.5178289539890586,-0.83643231358726355,-0.83935317527315656,-0.82991927821468658,4
154,-1.5221410583729698,-0.87845756680669951,-0.89620713090560877,-0.89282065170384683,4
155,-1.5053844376512751,-0.84207021242399038,-0.83977017409258936,-0.83501115169143858,4
156,-1.517430654668255,-0.83747200571105129,-0.81716435019965705,-0.80853827148197177,4
157,-1.5183469301010895,-0.83098888953628114,-0.83443894703338262,-0.82709191402193993,4
158,-1.5159964031233895,-0.89536004361770261,-0.89058606161764831,-0.88800740075667106,4
159,-1.5002794745254826,-0.82875429945008261,-0.83809469901540623,-0.823884950007019,4
160,-1.5185975033827219,-0.792714755741878,-0.80583993382976715,-0.7962751402808923,4
161,-1.5245065449495732,-0.84303136665353517,-0.84450675709538514,-0.83712980488613553,4
162,-1.5308045360879134,-0.89849781948769514,-0.88774747772572415,-0.87954026777733463,4
163,-1.5172904084285355,-0.86047986882451311,-0.86248258512770859,-0.8570690802745331,4
164,-1.5137169342404806,-0.8204012334123848,-0.80646075718425914,-0.80035163098207451,4
165,-1.5208751023157676,-0.81473715527757695,-0.82594937465569118,-0.8226601328468014,4
166,-1.5143882462412717,-0.88480043674175013,-0.87536840963314311,-0.87540393868053867,4
167,-1.4958551731497958,-0.83150499569844916,-0.84169622245140485,-0.83221370669649875,4
168,-1.5210920164998674,-0.79268670649393413,-0.81873136818479042,-0.81656409629365723,4
169,-1.5292487378019577,-0.83430057074352604,-0.84268542592889362,-0.83665109772122603,4
170,-1.5218044673976427,-0.87449327309729297,-0.89295341814411466,-0.88457417280833583,4
171,-1.5127183810136773,-0.85992823361494941,-0.86432261579282943,-0.85765624453149236,4
172,-1.5194090616232325,-0.83005578455468021,-0.80499097659199803,-0.8019373484658372,4
173,-1.5083034293873052,-0.83277843155510289,-0.82652157931374703,-0.81719613934732682,4
174,-1.5167630825671898,-0.8933311480164261,-0.89278886255617707,-0.88907701207826562,4
175,-1.5083165190363457,-0.84748932712675473,-0.85446424011547484,-0.84612239377695464,4
176,-1.5023569888231951,-0.77695294834726081,-0.80344639800521978,-0.79678376664360862,4
177,-1.5156672919475143,-0.82753509213945375,-0.83581897003222327,-0.82119409215426609,4
178,-1.5125164264284812,-0.8962407900031415,-0.88386172191056045,-0.88907327217853982,4
179,-1.5158785962820249,-0.85808072315037698,-0.85489058868422241,-0.85263729909939456,4
180,-1.506833648795044,-0.80791931807734274,-0.7997513770760748,-0.79124871504934269,4
181,-1.5155625747551902,-0.8319706132143182,-0.836989558646416,-0.83380877392957609,4
182,-1.5236444980627635,-0.87013255001694567,-0.88959872809002249,-0.87571061045805887,4
183,-1.5199139480862229,-0.8589222005886944,-0.85832381663255752,-0.86130264676420132,4
184,-1.5072599973637915,-0.80807265396610284,-0.82694044808304279,-0.81847144515384351,4
185,-1.5141152335612842,-0.82584465746336722,-0.82774452652410169,-0.8236399865749755,4
186,-1.5040006747527086,-0.89663721937408214,-0.88897790473553051,-0.88239755116788809,4
